text,sentiment
"Fatkoura returned to the palace, and fell upon her cushions, depressed and almost unconscious.",sadness
"In fact, ever since I have been aboard this ship, I have had the blues most supremely.",sadness
"a desolate home, Those stricken hearts will know, When they lay their darling down to rest, 'Neath the willows bending low.",sadness
"I seemed to see in her heart a sudden, hopeless desolation, as if all her world had fallen to ruin about her and left her life naked to the storm of time.",sadness
"You tell me, ‘Depression comes over me,’ and ‘I find myself troubled with disturbing questions.’ What am I to make of that?",sadness
"With all these bitter pangs of grief Despair hath fallen on my queenly head, Oh, is there, sisters, no relief?",sadness
"Now winds of winter glue Their tears upon the thorn, And earth has voices few, And those forlorn.",sadness
"My load of woes is hard to bear, I’m losing flesh with dark despair, And the top of my head is so awfully bare It isn’t worth while to dye my hair.",sadness
"did you ever have the blues--so bad you didn't want to eat, and you didn't want to talk, and you didn't want to drink, but just wanted to lay, nose in the pilla, and think and think and think?",sadness
"He hoots all night and makes me so depressed that I feel that I shall go mad.""",sadness
"Here--An overpowering sense of desolation came upon me, I hitched a little nearer the edge.",sadness
He could not help it--he felt so very depressed and weary; and not even the thoughts of Mr. St. Clive and Irene could drive that depression away.,sadness
By the time the cab stopped it was a mere dead weight of foreboding and depression.,sadness
"For all my dreams are sadly o'er-- _Fate_ bade them all depart,-- And I will leave my native shore, In brokenness of heart.",sadness
"How sad and lonely is this night, I cannot see a gleam of light; Awake I keep, And silent weep, While parents dear are fast in sleep.",sadness
"I couldn't have felt more of lonely desolation somehow, had I been robbed of a belief or had missed my destiny in life.",sadness
"Then, cold and dark, my spirit sinks, To see my light of life depart; And every fiend of Hell, methinks, Enjoys the anguish of my heart.",sadness
"I forgot all about him;"" and a pang of misery shot through me.",sadness
"I was heart-sick, hopeless; life seemed objectless; I gave way to despondency, and forgot my duty as a man and a Christian.",sadness
In a misery of doubt and despondency he drove up the street.,sadness
"Then, with a sudden air of dejection, he added: ""But there, what matters after all, now that Liola is dead and my life is desolate?",sadness
I walked by your house yesterday; the windows were closed--there was a strange air of lifelessness and dejection about it.,sadness
"He feels very much depressed in spirit, as a traveller would who was far from home and alone in the gathering darkness.",sadness
"I have done this, too,"" replied the Earl, in a tone of profound despondency.",sadness
When they drove up to Liverpool Street he was in the depths of dejection.,sadness
"While here dejected and forlorn, My wife and babes are left to mourn; My goodly mansion rudely marred, All trusted to my dogs to guard.",sadness
"The Polynesian falls easily into despondency: bereavement, disappointment, the fear of novel visitations, the decay or proscription of ancient pleasures, easily incline him to be sad; and sadness detaches him from life.",sadness
"Anton was more depressed by this state of things than he chose to confess: he felt it every where--at his desk, in his room, nay, even at dinner.",sadness
"My legs at last began to give way; weary, disheartened, I sank down by the roadside and began to sob aloud.",sadness
What a sense of miserable desolation I had that this edition had never come my way!,sadness
"Sir,"" exclaimed the poor man weeping, ""and if I lose my dog, who is there then to love me?""",sadness
"Sam Randall seated himself on a rock, the picture of gloom and dejection.",sadness
"He felt like an old man, with whom the world was a weary resting-place; and he was despondent enough to wish to die, and end the tragedy that had befallen him.",sadness
"Oh, mournful past, when I in Ingun file Climbed single life’s, bleak, rocky, mounten’s brow, Blest lot!",sadness
"My soul's a little grief, grappling your chest, To climb your throat on sobs; easily chased On other sighs and wiped by fresher winds.",sadness
"Come to me, Scrope, I am almost desolate--left almost alone in the world--I had but you, and H., and M., and let me enjoy the survivors whilst I can.",sadness
"Some of us walked away together too sad for words, and all that evening a great cloud of depression rested over us.",sadness
"So sad the lot of babe forlorn That hath no home in earth or sky, But sobs along the dark'ning broogh-- ""A Babe without a Name am I!""",sadness
"I am worsted in this ocean of grief, like unto a bark, driven hither and thither by the blast, in the midst of an ocean.",sadness
